order_id,customer_id,order_date,total_amount,payment_method,shipping_region,status,total_amount
5273,961,2025-05-09 22:48:39.693973,0.0,Bank Transfer,North,Delivered,2544.82
5274,124,2024-12-14 22:48:39.693974,0.0,Bank Transfer,South,Shipped,1745.81
5275,679,2025-03-18 22:48:39.693974,0.0,Bank Transfer,North,Delivered,1218.28
5276,700,2025-05-19 22:48:39.693975,0.0,Debit Card,West,Delivered,353.69
5277,627,2025-01-12 22:48:39.693976,0.0,PayPal,South,Shipped,576.78
5278,313,2025-05-04 22:48:39.693976,0.0,Debit Card,North,Shipped,2182.7200000000003
5279,272,2025-01-07 22:48:39.693977,0.0,PayPal,North,Shipped,636.33
5280,405,2025-01-12 22:48:39.693978,0.0,PayPal,South,Delivered,918.94
5281,412,2024-11-17 22:48:39.693979,0.0,Bank Transfer,South,Cancelled,2632.7
5282,705,2025-04-17 22:48:39.693979,0.0,Debit Card,North,Delivered,1793.8799999999999
5283,605,2025-01-11 22:48:39.693980,0.0,PayPal,North,Shipped,982.9200000000001
5284,930,2024-12-13 22:48:39.693981,0.0,Credit Card,East,Processing,1452.58
5285,732,2024-10-08 22:48:39.693982,0.0,PayPal,West,Shipped,429.65999999999997
5286,279,2024-08-24 22:48:39.693982,0.0,Debit Card,South,Shipped,2516.67
5287,941,2024-10-18 22:48:39.693983,0.0,PayPal,North,Delivered,738.8499999999999
5288,261,2024-12-13 22:48:39.693984,0.0,Debit Card,North,Processing,453.82
5289,128,2024-12-08 22:48:39.693985,0.0,Debit Card,West,Processing,2282.23
5290,632,2025-06-11 22:48:39.693985,0.0,PayPal,North,Delivered,3975.99
5291,231,2024-09-07 22:48:39.693986,0.0,Bank Transfer,East,Processing,629.0699999999999
5292,91,2024-09-03 22:48:39.693987,0.0,Bank Transfer,East,Cancelled,1976.2199999999998
5293,167,2025-03-04 22:48:39.693988,0.0,Bank Transfer,East,Delivered,2719.5
5294,371,2025-05-03 22:48:39.693988,0.0,Debit Card,North,Processing,2147.03
5295,341,2024-10-07 22:48:39.693989,0.0,Credit Card,West,Processing,1616.68
5296,500,2024-11-23 22:48:39.693990,0.0,Bank Transfer,East,Processing,2252.5299999999997
5297,387,2025-03-10 22:48:39.693991,0.0,PayPal,South,Delivered,279.9
5298,537,2024-10-02 22:48:39.693991,0.0,Credit Card,West,Delivered,70.63
5299,174,2024-10-09 22:48:39.693992,0.0,Debit Card,North,Processing,603.35
5300,549,2025-03-15 22:48:39.693993,0.0,Debit Card,South,Shipped,2112.97
5301,569,2025-04-21 22:48:39.693994,0.0,Bank Transfer,West,Shipped,120.28
5302,770,2025-01-12 22:48:39.693994,0.0,Credit Card,South,Cancelled,2615.6000000000004
5303,683,2024-08-18 22:48:39.693995,0.0,Credit Card,West,Processing,66.56
5304,22,2025-01-08 22:48:39.693996,0.0,Debit Card,South,Delivered,2295.3900000000003
5305,949,2024-09-23 22:48:39.693997,0.0,Bank Transfer,North,Delivered,1414.32
5306,907,2025-05-06 22:48:39.693998,0.0,Debit Card,South,Processing,2221.9
5307,473,2024-12-04 22:48:39.693998,0.0,Debit Card,West,Delivered,1306.1200000000001
5308,696,2025-04-23 22:48:39.693999,0.0,Bank Transfer,East,Delivered,2585.51
5309,319,2025-06-05 22:48:39.694000,0.0,Credit Card,North,Processing,648.48
5310,657,2024-11-05 22:48:39.694001,0.0,Debit Card,South,Delivered,962.8399999999999
5311,876,2025-01-02 22:48:39.694001,0.0,Debit Card,West,Shipped,1508.48
5312,9,2024-09-08 22:48:39.694002,0.0,PayPal,East,Shipped,2681.61
5313,78,2025-07-08 22:48:39.694003,0.0,Debit Card,West,Processing,2493.12
5314,196,2025-06-10 22:48:39.694004,0.0,Debit Card,South,Delivered,1420.56
5315,18,2025-05-14 22:48:39.694004,0.0,Bank Transfer,South,Shipped,1450.95
5316,23,2025-03-13 22:48:39.694005,0.0,Credit Card,South,Delivered,295.89
5317,771,2025-06-12 22:48:39.694006,0.0,Bank Transfer,West,Delivered,2485.82
5318,632,2025-01-28 22:48:39.694007,0.0,Credit Card,South,Processing,1382.49
5319,377,2025-03-29 22:48:39.694007,0.0,Bank Transfer,South,Delivered,17.77
5320,536,2025-02-07 22:48:39.694008,0.0,Debit Card,North,Processing,2584.27
5321,904,2025-07-17 22:48:39.694009,0.0,Debit Card,East,Delivered,1914.34
5322,295,2025-01-27 22:48:39.694010,0.0,Debit Card,North,Delivered,2910.95
5323,201,2024-12-26 22:48:39.694010,0.0,Bank Transfer,North,Shipped,1544.6299999999999
5324,319,2024-12-06 22:48:39.694011,0.0,Credit Card,West,Shipped,1132.67
5325,618,2025-03-02 22:48:39.694012,0.0,Credit Card,West,Delivered,4189.48
5326,239,2025-03-28 22:48:39.694012,0.0,Debit Card,East,Delivered,696.33
5327,996,2024-12-19 22:48:39.694013,0.0,Debit Card,North,Delivered,1389.94
5328,205,2025-02-23 22:48:39.694014,0.0,Credit Card,South,Delivered,2786.7799999999997
5329,722,2025-04-28 22:48:39.694015,0.0,Bank Transfer,South,Cancelled,658.27
5330,334,2025-04-20 22:48:39.694015,0.0,PayPal,South,Processing,2093.66
5331,492,2025-04-07 22:48:39.694016,0.0,Bank Transfer,South,Delivered,2759.09
5332,343,2025-03-26 22:48:39.694017,0.0,Bank Transfer,South,Processing,883.11
5333,188,2025-02-14 22:48:39.694018,0.0,Debit Card,South,Delivered,3219.7
5334,549,2025-07-12 22:48:39.694018,0.0,Credit Card,East,Processing,674.4300000000001
5335,316,2024-11-04 22:48:39.694019,0.0,Credit Card,South,Delivered,1320.99
5336,516,2024-10-11 22:48:39.694020,0.0,PayPal,East,Delivered,3348.48
5337,886,2025-02-20 22:48:39.694021,0.0,Bank Transfer,South,Shipped,2179.71
5338,447,2025-07-03 22:48:39.694021,0.0,Bank Transfer,East,Shipped,625.6800000000001
5339,479,2025-07-16 22:48:39.694022,0.0,Credit Card,South,Processing,18.06
5340,40,2025-07-20 22:48:39.694023,0.0,PayPal,East,Delivered,3099.98
5341,423,2024-08-08 22:48:39.694024,0.0,Credit Card,East,Delivered,548.88
5342,75,2024-08-08 22:48:39.694024,0.0,Bank Transfer,East,Shipped,2185.44
5343,145,2025-05-23 22:48:39.694025,0.0,Bank Transfer,South,Delivered,3782.63
5344,234,2025-06-25 22:48:39.694026,0.0,Debit Card,North,Delivered,430.34
5345,64,2024-09-29 22:48:39.694027,0.0,Debit Card,East,Processing,2213.23
5346,12,2024-07-26 22:48:39.694028,0.0,PayPal,North,Delivered,2897.11
5347,639,2025-03-31 22:48:39.694028,0.0,Credit Card,South,Delivered,3061.3900000000003
5348,704,2025-07-04 22:48:39.694029,0.0,Credit Card,East,Delivered,46.62
5349,801,2025-06-16 22:48:39.694030,0.0,PayPal,East,Delivered,850.6
5350,59,2025-03-13 22:48:39.694031,0.0,Credit Card,West,Processing,2399.39
5351,753,2025-06-16 22:48:39.694031,0.0,Credit Card,South,Delivered,1572.15
5352,825,2025-02-04 22:48:39.694032,0.0,Bank Transfer,East,Processing,4099.37
5353,500,2025-06-13 22:48:39.694033,0.0,Bank Transfer,West,Shipped,358.15
5354,306,2024-08-09 22:48:39.694034,0.0,Debit Card,South,Shipped,270.0
5355,791,2025-02-20 22:48:39.694034,0.0,PayPal,East,Processing,2624.6400000000003
5356,399,2025-03-17 22:48:39.694035,0.0,Debit Card,East,Delivered,41.06
5357,178,2024-09-18 22:48:39.694036,0.0,PayPal,North,Delivered,388.5
5358,631,2025-03-19 22:48:39.694037,0.0,PayPal,West,Delivered,1806.7899999999997
5359,69,2024-11-24 22:48:39.694037,0.0,Debit Card,South,Processing,1471.62
5360,912,2025-05-15 22:48:39.694038,0.0,Bank Transfer,West,Delivered,2247.43
5361,112,2024-12-30 22:48:39.694039,0.0,Credit Card,South,Shipped,1310.11
5362,933,2025-06-12 22:48:39.694040,0.0,Debit Card,South,Shipped,2871.49
5363,702,2024-08-18 22:48:39.694040,0.0,Bank Transfer,North,Delivered,1293.22
5364,28,2024-09-22 22:48:39.694041,0.0,Bank Transfer,North,Delivered,1623.1000000000001
5365,103,2025-03-09 22:48:39.694042,0.0,PayPal,South,Processing,489.12
5366,405,2025-03-12 22:48:39.694043,0.0,Credit Card,West,Delivered,1533.98
5367,178,2024-08-19 22:48:39.694043,0.0,Bank Transfer,South,Delivered,1870.47
5368,628,2025-01-03 22:48:39.694044,0.0,Debit Card,East,Delivered,1542.3300000000002
5369,671,2025-05-29 22:48:39.694045,0.0,Bank Transfer,West,Processing,1723.58
5370,188,2025-05-14 22:48:39.694046,0.0,Bank Transfer,North,Shipped,1107.7099999999998
5371,54,2024-12-11 22:48:39.694046,0.0,Debit Card,West,Shipped,2232.7200000000003
5372,440,2025-06-24 22:48:39.694047,0.0,PayPal,North,Processing,1986.98
5373,821,2025-06-01 22:48:39.694048,0.0,Credit Card,West,Shipped,1194.69
5374,211,2024-12-18 22:48:39.694048,0.0,Credit Card,East,Shipped,766.01
5375,587,2025-05-25 22:48:39.694049,0.0,PayPal,North,Cancelled,1300.58
5376,651,2025-04-19 22:48:39.694050,0.0,Bank Transfer,East,Delivered,1409.62
5377,265,2025-02-25 22:48:39.694051,0.0,Credit Card,West,Shipped,1025.35
5378,855,2025-05-14 22:48:39.694051,0.0,Credit Card,North,Shipped,3034.84
5379,899,2024-10-11 22:48:39.694052,0.0,Bank Transfer,East,Delivered,1198.01
5380,777,2024-10-07 22:48:39.694053,0.0,Bank Transfer,East,Shipped,2129.4
5381,217,2024-07-30 22:48:39.694054,0.0,PayPal,North,Processing,1756.42
5382,969,2024-12-19 22:48:39.694055,0.0,Bank Transfer,West,Delivered,3364.6
5383,837,2025-06-25 22:48:39.694056,0.0,Bank Transfer,East,Shipped,2722.62
5384,419,2024-09-07 22:48:39.694056,0.0,Debit Card,North,Shipped,1837.54
5385,284,2025-01-10 22:48:39.694057,0.0,PayPal,North,Delivered,3799.26
5386,588,2024-09-18 22:48:39.694058,0.0,Debit Card,West,Processing,1791.9299999999998
5387,595,2025-01-07 22:48:39.694059,0.0,Debit Card,North,Cancelled,2153.4700000000003
5388,263,2024-10-20 22:48:39.694059,0.0,Bank Transfer,North,Shipped,1070.82
5389,456,2025-06-20 22:48:39.694060,0.0,PayPal,West,Processing,514.89
5390,647,2024-10-14 22:48:39.694061,0.0,PayPal,West,Delivered,3100.8900000000003
5391,8,2024-12-29 22:48:39.694061,0.0,Credit Card,South,Shipped,1017.48
5392,428,2025-07-02 22:48:39.694062,0.0,Credit Card,East,Shipped,1578.2
5393,257,2025-07-05 22:48:39.694063,0.0,Bank Transfer,West,Delivered,534.8199999999999
5394,112,2024-10-16 22:48:39.694064,0.0,Credit Card,East,Shipped,1724.6
5395,480,2024-10-29 22:48:39.694064,0.0,Debit Card,East,Delivered,266.28
5396,616,2025-01-15 22:48:39.694065,0.0,Credit Card,East,Delivered,1562.71
5397,508,2024-10-15 22:48:39.694066,0.0,Debit Card,South,Delivered,3914.91
5398,370,2024-10-17 22:48:39.694068,0.0,PayPal,North,Processing,1693.86
5399,809,2024-11-25 22:48:39.694069,0.0,Bank Transfer,West,Shipped,1917.68
5400,57,2024-09-18 22:48:39.694069,0.0,Bank Transfer,West,Processing,337.04
5401,202,2025-07-09 22:48:39.694070,0.0,Credit Card,East,Delivered,2314.1800000000003
5402,706,2025-07-21 22:48:39.694071,0.0,Debit Card,East,Processing,1298.4
5403,433,2025-06-23 22:48:39.694072,0.0,Bank Transfer,East,Processing,968.13
5404,875,2024-10-21 22:48:39.694072,0.0,PayPal,South,Delivered,1291.02
5405,710,2024-07-30 22:48:39.694073,0.0,Credit Card,West,Delivered,2862.04
5406,2,2025-07-13 22:48:39.694074,0.0,Bank Transfer,West,Processing,1294.4699999999998
5407,357,2025-05-14 22:48:39.694075,0.0,Bank Transfer,West,Delivered,3206.6
5408,312,2025-06-26 22:48:39.694075,0.0,Credit Card,South,Processing,726.55
5409,690,2024-09-20 22:48:39.694076,0.0,Bank Transfer,North,Delivered,3357.95
5410,326,2025-01-03 22:48:39.694077,0.0,PayPal,East,Shipped,1685.12
5411,18,2025-02-11 22:48:39.694078,0.0,Debit Card,North,Processing,731.52
5412,107,2025-05-03 22:48:39.694078,0.0,Bank Transfer,South,Delivered,1408.24
5413,436,2025-02-11 22:48:39.694079,0.0,PayPal,West,Delivered,601.57
5414,317,2024-12-05 22:48:39.694080,0.0,Bank Transfer,North,Processing,180.49
5415,166,2024-11-27 22:48:39.694081,0.0,Bank Transfer,West,Processing,1140.56
5416,482,2024-11-21 22:48:39.694081,0.0,PayPal,East,Delivered,887.55
5417,362,2025-07-21 22:48:39.694082,0.0,Debit Card,West,Shipped,209.3
5418,130,2024-09-08 22:48:39.694083,0.0,Debit Card,South,Processing,1115.0
5419,517,2024-12-08 22:48:39.694084,0.0,PayPal,West,Delivered,1069.92
5420,794,2024-10-04 22:48:39.694084,0.0,Credit Card,North,Delivered,1487.55
5421,947,2025-04-17 22:48:39.694085,0.0,PayPal,North,Delivered,1035.38
5422,235,2024-07-24 22:48:39.694086,0.0,Credit Card,North,Delivered,2128.31
5423,368,2025-07-03 22:48:39.694087,0.0,Bank Transfer,South,Shipped,197.61
5424,563,2025-03-22 22:48:39.694088,0.0,Debit Card,South,Delivered,106.47
5425,11,2025-05-14 22:48:39.694088,0.0,PayPal,East,Processing,1617.67
5426,289,2025-05-31 22:48:39.694089,0.0,Bank Transfer,East,Processing,2416.0499999999997
5427,122,2024-10-20 22:48:39.694090,0.0,Debit Card,East,Delivered,433.18
5428,771,2025-04-08 22:48:39.694090,0.0,PayPal,North,Shipped,336.6
5429,417,2024-12-27 22:48:39.694091,0.0,Bank Transfer,North,Delivered,914.0899999999999
5430,398,2024-12-24 22:48:39.694092,0.0,Debit Card,North,Processing,895.98
5431,744,2024-09-08 22:48:39.694093,0.0,Debit Card,East,Processing,2816.47
5432,498,2024-11-02 22:48:39.694093,0.0,Debit Card,South,Shipped,230.52
5433,349,2024-09-06 22:48:39.694094,0.0,Bank Transfer,West,Shipped,127.52
5434,220,2025-03-03 22:48:39.694095,0.0,Bank Transfer,South,Delivered,2007.06
5435,557,2025-03-27 22:48:39.694096,0.0,PayPal,West,Delivered,948.53
5436,6,2024-08-24 22:48:39.694096,0.0,PayPal,South,Delivered,1648.6200000000001
5437,4,2025-04-29 22:48:39.694097,0.0,Credit Card,South,Delivered,1279.54
5438,961,2025-02-19 22:48:39.694098,0.0,PayPal,North,Delivered,2070.4900000000002
5439,223,2025-02-09 22:48:39.694099,0.0,Credit Card,South,Shipped,1945.02
5440,939,2025-05-18 22:48:39.694099,0.0,Credit Card,South,Cancelled,705.72
5441,187,2024-11-12 22:48:39.694100,0.0,Debit Card,South,Shipped,383.81
5442,658,2025-05-10 22:48:39.694101,0.0,Debit Card,South,Delivered,1451.27
5443,558,2025-04-06 22:48:39.694102,0.0,Bank Transfer,East,Shipped,2073.71
5444,472,2024-07-30 22:48:39.694102,0.0,Bank Transfer,South,Shipped,3339.8399999999997
5445,86,2025-07-14 22:48:39.694103,0.0,PayPal,North,Shipped,998.22
5446,789,2024-12-20 22:48:39.694104,0.0,Bank Transfer,South,Shipped,1706.81
5447,577,2025-05-01 22:48:39.694105,0.0,Bank Transfer,South,Processing,723.52
5448,531,2024-10-10 22:48:39.694105,0.0,Credit Card,West,Processing,1063.08
5449,47,2025-06-14 22:48:39.694106,0.0,Bank Transfer,West,Shipped,2225.2999999999997
5450,120,2025-06-01 22:48:39.694107,0.0,Debit Card,North,Delivered,2418.1800000000003
5451,372,2025-07-01 22:48:39.694108,0.0,Credit Card,East,Shipped,1887.3600000000001
5452,377,2025-04-27 22:48:39.694108,0.0,Bank Transfer,North,Delivered,621.16
5453,798,2025-04-19 22:48:39.694109,0.0,Bank Transfer,South,Delivered,568.77
5454,322,2025-01-01 22:48:39.694110,0.0,Debit Card,North,Delivered,2100.31
5455,414,2024-10-12 22:48:39.694110,0.0,Debit Card,South,Delivered,2444.38
5456,882,2025-06-29 22:48:39.694111,0.0,PayPal,West,Shipped,1132.35
5457,938,2025-02-11 22:48:39.694112,0.0,Credit Card,West,Delivered,2385.33
5458,944,2024-09-04 22:48:39.694113,0.0,Debit Card,East,Delivered,1678.99
5459,240,2025-04-08 22:48:39.694114,0.0,Bank Transfer,East,Shipped,2997.01
5460,19,2024-12-27 22:48:39.694114,0.0,Debit Card,West,Processing,1234.12
5461,632,2024-12-11 22:48:39.694115,0.0,Bank Transfer,East,Shipped,4093.51
5462,511,2025-01-19 22:48:39.694116,0.0,PayPal,South,Shipped,322.62
5463,166,2025-05-05 22:48:39.694116,0.0,Bank Transfer,East,Delivered,334.45
5464,797,2025-02-13 22:48:39.694117,0.0,Credit Card,West,Processing,541.81
5465,788,2024-12-17 22:48:39.694118,0.0,PayPal,West,Shipped,2293.6099999999997
5466,233,2024-10-29 22:48:39.694119,0.0,PayPal,North,Delivered,2174.44
5467,25,2024-09-10 22:48:39.694119,0.0,Credit Card,West,Shipped,2119.03
5468,828,2025-06-26 22:48:39.694120,0.0,Debit Card,East,Delivered,543.6899999999999
5469,447,2025-06-30 22:48:39.694121,0.0,Credit Card,East,Delivered,2485.3199999999997
5470,711,2025-05-14 22:48:39.694122,0.0,Credit Card,South,Delivered,4262.27
5471,186,2025-06-30 22:48:39.694122,0.0,PayPal,South,Processing,944.26
5472,483,2024-11-06 22:48:39.694123,0.0,Debit Card,North,Processing,1090.89
5473,965,2025-02-10 22:48:39.694124,0.0,Credit Card,North,Delivered,618.0699999999999
5474,266,2024-10-08 22:48:39.694125,0.0,Credit Card,East,Shipped,4224.07
5475,486,2024-08-17 22:48:39.694125,0.0,Bank Transfer,North,Processing,629.54
5476,317,2025-06-17 22:48:39.694126,0.0,Bank Transfer,South,Shipped,815.46
5477,815,2025-06-05 22:48:39.694127,0.0,Credit Card,South,Shipped,868.48
5478,438,2024-07-31 22:48:39.694128,0.0,PayPal,East,Processing,2067.89
5479,846,2025-03-02 22:48:39.694129,0.0,Bank Transfer,East,Delivered,3227.86
5480,730,2025-05-19 22:48:39.694129,0.0,Bank Transfer,East,Shipped,487.28
5481,847,2024-08-17 22:48:39.694130,0.0,Debit Card,South,Shipped,429.86
5482,847,2024-08-05 22:48:39.694131,0.0,PayPal,North,Processing,2722.68
5483,943,2024-10-17 22:48:39.694132,0.0,Debit Card,South,Cancelled,1285.31
5484,205,2024-10-15 22:48:39.694132,0.0,PayPal,South,Processing,2901.5
5485,446,2024-09-03 22:48:39.694133,0.0,Credit Card,South,Processing,932.15
5486,514,2025-01-14 22:48:39.694134,0.0,PayPal,South,Delivered,1893.56
5487,698,2025-01-22 22:48:39.694135,0.0,PayPal,South,Shipped,2554.39
5488,270,2024-09-24 22:48:39.694135,0.0,Debit Card,East,Shipped,733.6
5489,761,2024-10-22 22:48:39.694136,0.0,Bank Transfer,South,Processing,517.94
5490,448,2025-01-11 22:48:39.694137,0.0,Credit Card,South,Shipped,295.43
5491,763,2025-01-07 22:48:39.694138,0.0,Credit Card,South,Delivered,3589.76
5492,137,2025-04-17 22:48:39.694138,0.0,Debit Card,North,Delivered,595.89
5493,90,2025-05-03 22:48:39.694139,0.0,Bank Transfer,South,Shipped,975.1300000000001
5494,165,2025-04-16 22:48:39.694140,0.0,Bank Transfer,South,Shipped,176.2
5495,80,2024-10-22 22:48:39.694141,0.0,Credit Card,West,Shipped,440.33
5496,489,2024-12-04 22:48:39.694142,0.0,Bank Transfer,East,Delivered,1531.15
5497,516,2025-05-15 22:48:39.694142,0.0,Credit Card,North,Delivered,2048.83
5498,838,2025-06-19 22:48:39.694143,0.0,Bank Transfer,North,Delivered,183.06
5499,667,2025-03-05 22:48:39.694144,0.0,PayPal,North,Processing,1825.71
5500,200,2025-03-11 22:48:39.694144,0.0,PayPal,West,Delivered,1950.62
5501,254,2024-11-27 22:48:39.694145,0.0,Debit Card,South,Processing,906.1600000000001
5502,821,2025-05-02 22:48:39.694146,0.0,PayPal,South,Shipped,1220.72
5503,782,2025-03-31 22:48:39.694147,0.0,Debit Card,East,Shipped,823.44
5504,497,2024-08-03 22:48:39.694147,0.0,Debit Card,East,Delivered,1339.15
5505,632,2024-10-17 22:48:39.694148,0.0,PayPal,South,Processing,1813.1
5506,514,2025-01-29 22:48:39.694149,0.0,PayPal,South,Cancelled,662.02
5507,77,2025-06-27 22:48:39.694150,0.0,PayPal,North,Processing,381.47
5508,128,2024-10-31 22:48:39.694150,0.0,PayPal,North,Delivered,1986.25
5509,49,2024-12-17 22:48:39.694151,0.0,Debit Card,North,Processing,1527.76
5510,664,2024-12-28 22:48:39.694152,0.0,Bank Transfer,East,Processing,2847.7799999999997
5511,224,2025-07-02 22:48:39.694153,0.0,Credit Card,East,Delivered,1427.03
5512,116,2024-08-20 22:48:39.694153,0.0,PayPal,South,Delivered,836.68
5513,763,2024-11-19 22:48:39.694154,0.0,PayPal,East,Shipped,2295.45
5514,359,2025-01-04 22:48:39.694155,0.0,Bank Transfer,East,Shipped,1953.67
5515,905,2025-06-06 22:48:39.694156,0.0,Credit Card,North,Delivered,2254.24
5516,744,2024-12-07 22:48:39.694157,0.0,Bank Transfer,West,Delivered,205.69
5517,930,2025-04-13 22:48:39.694157,0.0,Debit Card,North,Processing,1315.23
5518,351,2025-07-18 22:48:39.694158,0.0,Credit Card,East,Shipped,2457.0499999999997
5519,95,2025-04-08 22:48:39.694159,0.0,Credit Card,West,Delivered,1586.9099999999999
5520,173,2024-07-22 22:48:39.694160,0.0,Bank Transfer,South,Delivered,3113.5899999999997
5521,463,2024-08-09 22:48:39.694160,0.0,PayPal,North,Shipped,1158.15
5522,946,2024-11-09 22:48:39.694161,0.0,Bank Transfer,East,Delivered,3870.0499999999997
5523,764,2024-08-16 22:48:39.694162,0.0,Debit Card,West,Shipped,2116.6800000000003
5524,27,2024-12-27 22:48:39.694163,0.0,Bank Transfer,East,Delivered,911.8
5525,626,2024-12-13 22:48:39.694163,0.0,Credit Card,West,Processing,454.07
5526,79,2025-04-10 22:48:39.694164,0.0,PayPal,West,Delivered,362.46
5527,539,2024-11-19 22:48:39.694165,0.0,Bank Transfer,East,Delivered,2855.36
5528,421,2025-07-10 22:48:39.694166,0.0,Credit Card,North,Shipped,1039.54
5529,582,2024-10-15 22:48:39.694166,0.0,PayPal,North,Delivered,2879.67
5530,6,2025-02-17 22:48:39.694167,0.0,Credit Card,West,Delivered,959.56
5531,715,2025-06-04 22:48:39.694168,0.0,Credit Card,North,Processing,651.22
5532,212,2024-11-16 22:48:39.694169,0.0,Debit Card,South,Processing,2278.3399999999997
5533,311,2025-04-05 22:48:39.694169,0.0,PayPal,North,Delivered,438.65
5534,51,2024-12-18 22:48:39.694170,0.0,Debit Card,North,Shipped,973.97
5535,980,2025-02-02 22:48:39.694171,0.0,Bank Transfer,North,Processing,2267.12
5536,947,2024-09-20 22:48:39.694171,0.0,Debit Card,East,Shipped,2248.38
5537,142,2024-11-09 22:48:39.694172,0.0,Credit Card,West,Processing,809.01
5538,396,2025-06-28 22:48:39.694173,0.0,PayPal,East,Delivered,1284.87
5539,725,2025-05-30 22:48:39.694174,0.0,Debit Card,West,Delivered,226.28
5540,621,2025-06-28 22:48:39.694174,0.0,PayPal,South,Delivered,227.81
5541,872,2025-01-03 22:48:39.694175,0.0,PayPal,East,Delivered,677.52
5542,525,2024-08-27 22:48:39.694176,0.0,Bank Transfer,North,Processing,105.47
5543,856,2025-07-18 22:48:39.694177,0.0,Bank Transfer,South,Shipped,1734.38
5544,382,2024-10-24 22:48:39.694178,0.0,Bank Transfer,South,Delivered,1871.5800000000002
5545,159,2025-04-10 22:48:39.694178,0.0,Bank Transfer,West,Delivered,1872.02
5546,208,2025-02-10 22:48:39.694179,0.0,Credit Card,North,Delivered,2018.97
5547,915,2024-07-28 22:48:39.694180,0.0,Debit Card,North,Cancelled,199.82
5548,729,2024-12-29 22:48:39.694181,0.0,PayPal,South,Shipped,1791.35
5549,564,2025-04-01 22:48:39.694181,0.0,Bank Transfer,West,Delivered,2480.05
5550,516,2024-07-27 22:48:39.694182,0.0,PayPal,East,Delivered,1227.62
5551,871,2024-08-10 22:48:39.694183,0.0,Credit Card,West,Delivered,2313.57
5552,455,2025-01-30 22:48:39.694184,0.0,PayPal,South,Delivered,1534.64
5553,856,2025-02-08 22:48:39.694184,0.0,Bank Transfer,South,Delivered,479.76
5554,134,2024-10-08 22:48:39.694185,0.0,Debit Card,South,Shipped,480.38
5555,209,2024-07-29 22:48:39.694186,0.0,Debit Card,West,Processing,2266.9900000000002
5556,174,2025-01-26 22:48:39.694187,0.0,Credit Card,East,Shipped,327.31
5557,410,2024-11-25 22:48:39.694187,0.0,PayPal,West,Delivered,2460.09
5558,997,2025-02-19 22:48:39.694188,0.0,PayPal,West,Shipped,4676.29
5559,121,2025-07-12 22:48:39.694189,0.0,Credit Card,East,Shipped,1343.9899999999998
5560,7,2025-02-22 22:48:39.694190,0.0,PayPal,South,Delivered,1382.56
5561,941,2025-05-26 22:48:39.694190,0.0,Bank Transfer,East,Delivered,2495.49
5562,941,2025-01-19 22:48:39.694191,0.0,Bank Transfer,East,Cancelled,154.37
5563,341,2024-12-03 22:48:39.694192,0.0,PayPal,East,Shipped,3007.96
5564,984,2025-03-17 22:48:39.694193,0.0,Debit Card,South,Delivered,226.39999999999998
5565,964,2024-11-23 22:48:39.694194,0.0,Credit Card,East,Shipped,1975.0800000000002
5566,208,2025-06-16 22:48:39.694194,0.0,Debit Card,East,Delivered,2142.0499999999997
5567,533,2024-11-28 22:48:39.694195,0.0,Bank Transfer,North,Delivered,4351.83
5568,453,2024-12-07 22:48:39.694196,0.0,Bank Transfer,North,Processing,1154.4499999999998
5569,223,2025-05-27 22:48:39.694197,0.0,Debit Card,North,Processing,2549.7
5570,968,2024-09-15 22:48:39.694197,0.0,PayPal,West,Shipped,1057.49
5571,45,2025-04-30 22:48:39.694198,0.0,PayPal,West,Shipped,1255.05
5572,440,2025-07-01 22:48:39.694199,0.0,Debit Card,North,Delivered,2343.71
5573,959,2025-02-08 22:48:39.694200,0.0,PayPal,South,Delivered,1658.85
5574,128,2025-03-06 22:48:39.694200,0.0,PayPal,West,Shipped,726.53
5575,188,2025-03-07 22:48:39.694201,0.0,PayPal,North,Shipped,2268.4500000000003
5576,104,2025-04-18 22:48:39.694202,0.0,PayPal,West,Processing,2041.24
5577,803,2025-03-10 22:48:39.694203,0.0,Debit Card,South,Shipped,2407.95
5578,183,2025-04-08 22:48:39.694203,0.0,Credit Card,South,Shipped,977.12
5579,679,2024-11-09 22:48:39.694204,0.0,Debit Card,North,Shipped,27.089999999999996
5580,485,2025-04-25 22:48:39.694205,0.0,Bank Transfer,West,Processing,1579.42
5581,527,2025-06-12 22:48:39.694206,0.0,Bank Transfer,South,Shipped,286.56
5582,311,2025-06-28 22:48:39.694206,0.0,Credit Card,North,Delivered,1137.73
5583,838,2024-09-13 22:48:39.694207,0.0,Bank Transfer,East,Shipped,1855.5
5584,336,2024-12-15 22:48:39.694208,0.0,Bank Transfer,North,Delivered,1599.99
5585,549,2024-10-16 22:48:39.694209,0.0,PayPal,North,Delivered,2754.3900000000003
5586,523,2025-02-23 22:48:39.694209,0.0,PayPal,North,Delivered,1431.66
5587,515,2024-07-22 22:48:39.694210,0.0,PayPal,West,Delivered,934.6200000000001
5588,506,2024-11-04 22:48:39.694211,0.0,Bank Transfer,West,Shipped,542.99
5589,454,2025-05-10 22:48:39.694212,0.0,Debit Card,West,Processing,2536.25
5590,472,2024-08-16 22:48:39.694212,0.0,PayPal,West,Delivered,395.64
5591,961,2024-09-16 22:48:39.694213,0.0,Credit Card,East,Processing,1680.65
5592,857,2025-03-03 22:48:39.694214,0.0,PayPal,East,Shipped,598.12
