order_id,product_id,quantity,unit_price,total_price
6121,293,3,487.59,1462.77
6121,111,1,283.29,283.29
6122,10,3,421.91,1265.73
6123,247,2,228.88,457.76
6123,114,3,108.7,326.1
6123,494,3,340.34,1021.02
6123,114,2,108.7,217.4
6123,35,1,14.23,14.23
6124,332,1,450.12,450.12
6124,296,2,348.54,697.08
6124,308,3,477.22,1431.66
6124,255,2,170.99,341.98
6125,353,1,303.46,303.46
6125,130,2,201.64,403.28
6125,204,3,396.2,1188.6
6125,171,1,35.49,35.49
6125,48,3,113.06,339.18
6126,162,1,153.38,153.38
6127,134,1,9.79,9.79
6127,456,3,242.56,727.6800000000001
6127,134,3,9.79,29.369999999999997
6127,467,3,24.18,72.53999999999999
6127,375,2,259.59,519.18
6128,154,1,371.7,371.7
6129,76,3,476.31,1428.93
6130,117,1,16.06,16.06
6130,111,3,283.29,849.8700000000001
6131,202,3,174.67,524.01
6132,58,3,462.1,1386.3000000000002
6133,47,1,140.75,140.75
6134,13,3,41.35,124.05000000000001
6134,462,2,153.15,306.3
6134,124,3,130.44,391.32
6135,265,2,452.37,904.74
6135,252,3,333.44,1000.3199999999999
6135,392,2,364.88,729.76
6136,423,1,317.55,317.55
6136,36,1,325.79,325.79
6137,429,1,257.85,257.85
6138,428,1,48.76,48.76
6138,468,3,24.15,72.44999999999999
6138,362,2,110.19,220.38
6138,210,2,366.8,733.6
6139,405,1,26.88,26.88
6140,133,1,195.06,195.06
6140,438,3,100.54,301.62
6140,148,1,228.08,228.08
6141,280,3,346.03,1038.09
6141,385,1,177.56,177.56
6141,182,1,491.56,491.56
6141,112,1,17.77,17.77
6142,208,3,342.64,1027.92
6142,129,1,293.08,293.08
6143,234,2,202.87,405.74
6143,191,1,334.45,334.45
6144,310,1,78.93,78.93
6144,459,2,220.51,441.02
6144,426,2,438.33,876.66
6145,23,3,124.25,372.75
6145,322,2,325.9,651.8
6145,261,3,235.72,707.16
6146,112,1,17.77,17.77
6147,26,2,170.87,341.74
6147,156,3,404.58,1213.74
6147,402,2,336.6,673.2
6147,363,2,479.64,959.28
6147,327,2,357.39,714.78
6148,33,3,199.18,597.54
6148,158,2,269.42,538.84
6148,234,3,202.87,608.61
6149,301,3,287.0,861.0
6149,92,1,86.51,86.51
6149,186,2,288.34,576.68
6149,423,2,317.55,635.1
6149,68,1,5.86,5.86
6150,368,1,226.17,226.17
6151,402,3,336.6,1009.8000000000001
6151,379,2,222.7,445.4
6152,217,2,80.51,161.02
6152,195,2,280.71,561.42
6152,58,2,462.1,924.2
6152,201,1,258.09,258.09
6153,269,2,183.25,366.5
6154,496,2,341.88,683.76
6154,316,1,68.22,68.22
6154,209,2,195.24,390.48
6154,4,3,15.4,46.2
6155,186,3,288.34,865.02
6155,25,1,206.03,206.03
6155,187,2,315.62,631.24
6155,200,2,134.77,269.54
6155,36,3,325.79,977.3700000000001
6156,328,3,251.99,755.97
6156,478,3,356.16,1068.48
6156,334,2,281.98,563.96
6156,265,1,452.37,452.37
6156,459,1,220.51,220.51
6157,128,1,19.74,19.74
6157,145,1,438.41,438.41
6157,265,2,452.37,904.74
6157,324,1,311.54,311.54
6158,117,1,16.06,16.06
6158,395,2,254.9,509.8
6158,295,1,366.04,366.04
6158,242,2,233.81,467.62
6158,377,2,139.69,279.38
6159,247,2,228.88,457.76
6159,206,3,353.54,1060.6200000000001
6159,240,3,98.4,295.20000000000005
6159,450,2,245.71,491.42
6159,316,3,68.22,204.66
6160,87,2,367.59,735.18
6160,360,1,396.94,396.94
6160,263,2,168.0,336.0
6160,246,1,234.51,234.51
6160,301,1,287.0,287.0
6161,68,1,5.86,5.86
6161,58,3,462.1,1386.3000000000002
6162,250,3,179.65,538.95
6162,179,2,422.57,845.14
6162,208,1,342.64,342.64
6162,197,1,66.56,66.56
6162,371,3,319.89,959.67
6163,323,2,5.34,10.68
6164,210,1,366.8,366.8
6164,396,2,69.93,139.86
6164,3,3,458.68,1376.04
6165,456,1,242.56,242.56
6166,166,3,474.92,1424.76
6167,52,1,207.19,207.19
6168,313,1,181.23,181.23
6168,447,3,156.88,470.64
6168,287,3,477.19,1431.57
6169,67,3,439.97,1319.91
6170,219,2,9.55,19.1
6170,429,1,257.85,257.85
6170,310,1,78.93,78.93
6171,64,1,330.1,330.1
6171,394,3,202.77,608.3100000000001
6171,492,1,28.24,28.24
6171,398,1,182.45,182.45
6171,77,2,254.31,508.62
6172,114,1,108.7,108.7
6172,489,2,229.25,458.5
6172,128,3,19.74,59.22
6173,89,2,437.32,874.64
6174,388,3,439.12,1317.3600000000001
6174,21,1,348.11,348.11
6174,299,1,207.73,207.73
6175,246,1,234.51,234.51
6175,376,3,120.28,360.84000000000003
6176,153,3,435.4,1306.1999999999998
6176,129,2,293.08,586.16
6176,129,1,293.08,293.08
6176,193,1,271.29,271.29
6177,107,3,262.2,786.5999999999999
6177,482,2,479.46,958.92
6178,381,1,212.11,212.11
6178,415,2,454.18,908.36
6178,377,1,139.69,139.69
6178,264,1,165.99,165.99
6178,54,3,393.16,1179.48
6179,290,2,334.81,669.62
6179,351,2,385.67,771.34
6179,80,1,296.1,296.1
6180,339,3,327.73,983.19
6180,71,1,43.24,43.24
6180,86,2,409.34,818.68
6181,209,1,195.24,195.24
6181,87,3,367.59,1102.77
6182,4,2,15.4,30.8
6183,80,2,296.1,592.2
6183,300,3,250.81,752.4300000000001
6184,284,1,322.24,322.24
6184,301,1,287.0,287.0
6184,2,2,139.66,279.32
6184,155,3,77.89,233.67000000000002
6184,336,3,41.55,124.64999999999999
6185,174,2,258.78,517.56
6185,204,3,396.2,1188.6
6186,134,3,9.79,29.369999999999997
6186,262,2,356.94,713.88
6186,142,3,176.49,529.47
6186,435,1,219.72,219.72
6187,397,2,154.37,308.74
6187,143,1,248.2,248.2
6187,189,2,23.31,46.62
6187,454,2,122.06,244.12
6187,426,1,438.33,438.33
6188,7,2,479.78,959.56
6188,67,1,439.97,439.97
6188,151,1,369.64,369.64
6189,428,3,48.76,146.28
6189,142,2,176.49,352.98
6189,78,3,164.41,493.23
6190,33,3,199.18,597.54
6191,269,1,183.25,183.25
6191,361,2,89.18,178.36
6192,328,2,251.99,503.98
6192,83,2,243.84,487.68
6193,450,3,245.71,737.13
6194,386,2,273.27,546.54
6195,116,3,490.7,1472.1
6195,228,1,469.49,469.49
6195,109,1,489.42,489.42
6195,466,3,465.33,1395.99
6196,145,3,438.41,1315.23
6196,216,1,256.85,256.85
6197,181,1,369.11,369.11
6197,401,3,99.91,299.73
6198,427,1,323.5,323.5
6198,311,2,432.8,865.6
6198,467,3,24.18,72.53999999999999
6199,320,2,142.18,284.36
6199,101,3,38.7,116.10000000000001
6200,312,1,176.2,176.2
6200,168,1,396.27,396.27
6201,313,2,181.23,362.46
6201,368,3,226.17,678.51
6202,133,1,195.06,195.06
6202,368,3,226.17,678.51
6203,270,2,132.23,264.46
6203,138,3,93.72,281.15999999999997
6204,38,2,437.95,875.9
6204,420,2,410.03,820.06
6204,49,2,486.05,972.1
6205,206,2,353.54,707.08
6205,163,1,307.1,307.1
6206,32,2,284.06,568.12
6206,180,1,348.73,348.73
6207,367,3,403.14,1209.42
6207,400,1,297.67,297.67
6207,483,2,70.53,141.06
6208,375,1,259.59,259.59
6208,44,3,437.15,1311.4499999999998
6209,243,2,358.15,716.3
6209,329,2,361.76,723.52
6209,471,1,64.44,64.44
6209,142,2,176.49,352.98
6210,227,3,413.65,1240.9499999999998
6211,210,2,366.8,733.6
6211,173,2,364.45,728.9
6212,233,2,76.89,153.78
6213,102,1,196.78,196.78
6214,435,1,219.72,219.72
6214,174,2,258.78,517.56
6214,297,3,225.21,675.63
6214,103,3,363.27,1089.81
6214,265,2,452.37,904.74
6215,207,1,68.25,68.25
6215,223,3,80.53,241.59
6216,445,1,124.24,124.24
6217,235,1,384.75,384.75
6217,254,3,218.23,654.6899999999999
6217,301,3,287.0,861.0
6218,352,2,23.31,46.62
6218,11,3,415.63,1246.8899999999999
6218,20,2,446.93,893.86
6218,172,3,171.63,514.89
6219,87,3,367.59,1102.77
6220,99,1,142.89,142.89
6221,128,3,19.74,59.22
6221,320,3,142.18,426.54
6221,273,2,193.27,386.54
6221,405,3,26.88,80.64
6222,133,2,195.06,390.12
6222,412,1,343.82,343.82
6222,229,3,230.52,691.5600000000001
6223,235,1,384.75,384.75
6223,64,2,330.1,660.2
6223,180,3,348.73,1046.19
6223,97,2,91.52,183.04
6223,352,2,23.31,46.62
6224,353,1,303.46,303.46
6224,114,3,108.7,326.1
6224,72,1,455.9,455.9
6224,306,1,12.42,12.42
6224,427,2,323.5,647.0
6225,24,3,497.43,1492.29
6226,64,3,330.1,990.3000000000001
6227,32,3,284.06,852.1800000000001
6227,234,2,202.87,405.74
6228,425,1,211.7,211.7
6228,338,3,287.2,861.5999999999999
6228,22,3,491.32,1473.96
6229,290,3,334.81,1004.4300000000001
6229,347,3,186.64,559.92
6229,154,1,371.7,371.7
6229,88,2,361.93,723.86
6230,482,3,479.46,1438.3799999999999
6230,67,2,439.97,879.94
6230,8,3,236.88,710.64
6230,18,3,395.52,1186.56
6230,405,1,26.88,26.88
6231,270,1,132.23,132.23
6231,243,1,358.15,358.15
6231,384,2,9.03,18.06
6231,32,1,284.06,284.06
6231,379,1,222.7,222.7
6232,126,3,320.91,962.73
6232,264,1,165.99,165.99
6232,226,1,285.61,285.61
6233,274,3,203.73,611.1899999999999
6233,284,3,322.24,966.72
6233,182,2,491.56,983.12
6233,464,1,296.32,296.32
6234,288,2,174.29,348.58
6234,82,1,479.76,479.76
6235,214,3,460.83,1382.49
6235,275,2,404.88,809.76
6235,266,1,292.77,292.77
6236,333,3,61.26,183.78
6236,207,2,68.25,136.5
6236,242,2,233.81,467.62
6237,325,2,470.48,940.96
6237,33,2,199.18,398.36
6237,104,3,355.23,1065.69
6237,238,1,150.48,150.48
6238,485,2,165.35,330.7
6238,323,2,5.34,10.68
6238,270,3,132.23,396.68999999999994
6238,114,1,108.7,108.7
6238,249,3,143.22,429.65999999999997
6239,183,1,206.12,206.12
6239,257,1,287.88,287.88
6240,293,3,487.59,1462.77
6240,301,3,287.0,861.0
6240,338,2,287.2,574.4
6240,180,2,348.73,697.46
6240,180,2,348.73,697.46
6241,123,2,187.5,375.0
6242,289,2,427.58,855.16
6243,195,3,280.71,842.1299999999999
6244,360,3,396.94,1190.82
6244,16,2,191.38,382.76
6244,366,1,409.85,409.85
6245,426,3,438.33,1314.99
6245,472,1,485.93,485.93
6245,21,3,348.11,1044.33
6245,399,2,62.97,125.94
6246,47,2,140.75,281.5
6247,229,3,230.52,691.5600000000001
6247,318,1,219.59,219.59
6247,119,2,120.42,240.84
6247,143,2,248.2,496.4
6247,450,1,245.71,245.71
6248,323,3,5.34,16.02
6248,277,2,74.18,148.36
6248,436,2,41.76,83.52
6249,233,2,76.89,153.78
6250,205,1,59.11,59.11
6250,166,2,474.92,949.84
6251,476,3,121.13,363.39
6251,186,2,288.34,576.68
6251,470,1,67.19,67.19
6251,322,2,325.9,651.8
6251,381,3,212.11,636.33
6252,214,1,460.83,460.83
6252,269,3,183.25,549.75
6252,134,3,9.79,29.369999999999997
6252,429,1,257.85,257.85
6253,275,1,404.88,404.88
6253,81,3,112.52,337.56
6253,293,3,487.59,1462.77
6254,154,3,371.7,1115.1
6254,382,1,65.87,65.87
6254,413,3,64.03,192.09
6254,48,2,113.06,226.12
6255,468,1,24.15,24.15
6255,28,2,72.62,145.24
6255,222,3,310.77,932.31
6256,151,1,369.64,369.64
6256,53,2,440.06,880.12
6256,36,1,325.79,325.79
6256,431,2,370.38,740.76
6256,424,2,41.06,82.12
6257,389,3,497.51,1492.53
6257,490,1,487.09,487.09
6257,441,1,314.36,314.36
6258,237,3,236.39,709.17
6258,45,3,442.81,1328.43
6259,38,3,437.95,1313.85
6259,221,1,42.15,42.15
6260,21,1,348.11,348.11
6260,178,2,449.89,899.78
6260,328,1,251.99,251.99
6260,291,2,336.86,673.72
6261,60,3,407.73,1223.19
6261,134,2,9.79,19.58
6262,272,3,182.96,548.88
6262,137,3,124.07,372.21
6262,210,3,366.8,1100.4
6263,418,2,141.62,283.24
6263,167,2,14.91,29.82
6263,19,3,343.63,1030.8899999999999
6263,381,1,212.11,212.11
6263,437,1,150.85,150.85
6264,319,3,132.86,398.58000000000004
6264,336,3,41.55,124.64999999999999
6265,383,2,114.97,229.94
6266,493,2,435.98,871.96
6266,235,2,384.75,769.5
6267,441,3,314.36,943.08
6267,1,2,107.54,215.08
6267,23,3,124.25,372.75
6267,295,1,366.04,366.04
6268,351,3,385.67,1157.01
6268,399,2,62.97,125.94
6269,101,3,38.7,116.10000000000001
6269,19,2,343.63,687.26
6269,113,2,180.72,361.44
6269,42,3,38.5,115.5
6270,17,3,430.34,1291.02
6270,438,3,100.54,301.62
6270,192,3,361.57,1084.71
6270,246,3,234.51,703.53
6270,83,2,243.84,487.68
6271,422,1,275.45,275.45
6272,374,3,415.45,1246.35
6272,238,1,150.48,150.48
6272,56,3,258.91,776.73
6272,96,1,95.56,95.56
6273,282,3,463.34,1390.02
6273,87,3,367.59,1102.77
6273,421,3,450.64,1351.92
6274,101,1,38.7,38.7
6274,29,1,362.83,362.83
6274,287,3,477.19,1431.57
6275,288,1,174.29,174.29
6275,401,1,99.91,99.91
6275,167,2,14.91,29.82
6275,99,2,142.89,285.78
6276,397,3,154.37,463.11
6277,172,1,171.63,171.63
6277,3,3,458.68,1376.04
6277,305,2,80.66,161.32
6277,160,3,386.52,1159.56
6277,113,2,180.72,361.44
6278,81,2,112.52,225.04
6278,293,2,487.59,975.18
6279,40,1,290.43,290.43
6279,406,1,7.55,7.55
6279,330,3,434.93,1304.79
6280,98,2,375.73,751.46
6280,416,2,163.35,326.7
6281,19,1,343.63,343.63
6282,168,1,396.27,396.27
6282,309,3,484.02,1452.06
6282,50,3,347.73,1043.19
6283,154,2,371.7,743.4
6283,453,2,335.96,671.92
6283,69,3,494.8,1484.4
6283,82,3,479.76,1439.28
6284,20,3,446.93,1340.79
6284,332,3,450.12,1350.3600000000001
6284,167,1,14.91,14.91
6284,469,1,351.84,351.84
6285,104,1,355.23,355.23
6286,356,3,346.58,1039.74
6287,405,2,26.88,53.76
6287,63,1,270.0,270.0
6287,374,2,415.45,830.9
6287,386,1,273.27,273.27
6287,331,2,69.86,139.72
6288,376,2,120.28,240.56
6288,56,2,258.91,517.82
6288,254,1,218.23,218.23
6288,207,1,68.25,68.25
6288,135,1,451.07,451.07
6289,38,3,437.95,1313.85
6289,74,3,83.84,251.52
6289,146,2,299.06,598.12
6290,41,1,314.77,314.77
6290,60,1,407.73,407.73
6291,398,2,182.45,364.9
6291,354,1,107.87,107.87
6292,304,2,282.76,565.52
6292,207,3,68.25,204.75
6293,236,1,495.48,495.48
6293,498,3,48.54,145.62
6293,8,1,236.88,236.88
6293,36,1,325.79,325.79
6294,114,1,108.7,108.7
6294,275,2,404.88,809.76
6295,141,3,257.07,771.21
6295,177,2,337.04,674.08
6295,385,1,177.56,177.56
6295,340,1,281.13,281.13
6295,180,1,348.73,348.73
6296,137,2,124.07,248.14
6297,396,1,69.93,69.93
6297,62,2,403.84,807.68
6297,71,1,43.24,43.24
6297,212,1,381.28,381.28
6298,91,1,440.33,440.33
6298,266,1,292.77,292.77
6298,442,3,470.37,1411.1100000000001
6298,495,2,239.08,478.16
6299,83,2,243.84,487.68
6299,91,1,440.33,440.33
6299,32,3,284.06,852.1800000000001
6300,172,2,171.63,343.26
6300,278,2,178.94,357.88
6300,111,3,283.29,849.8700000000001
6301,433,1,457.16,457.16
6301,101,2,38.7,77.4
6301,190,3,387.18,1161.54
6302,496,2,341.88,683.76
6303,36,2,325.79,651.58
6303,222,3,310.77,932.31
6303,144,3,149.85,449.54999999999995
6303,463,1,76.72,76.72
6304,156,2,404.58,809.16
6304,57,3,281.31,843.9300000000001
6305,129,3,293.08,879.24
6305,271,2,188.99,377.98
6305,136,1,277.36,277.36
6305,379,1,222.7,222.7
6305,262,3,356.94,1070.82
6306,409,3,98.63,295.89
6306,220,2,58.27,116.54
6306,483,1,70.53,70.53
6306,409,1,98.63,98.63
6307,393,2,129.5,259.0
6308,98,1,375.73,375.73
6308,429,2,257.85,515.7
6308,266,2,292.77,585.54
6308,264,1,165.99,165.99
6309,93,1,325.85,325.85
6309,227,1,413.65,413.65
6309,166,1,474.92,474.92
6309,43,3,84.75,254.25
6310,82,2,479.76,959.52
6310,333,3,61.26,183.78
6310,459,3,220.51,661.53
6310,93,3,325.85,977.5500000000001
6310,380,1,378.14,378.14
6311,459,3,220.51,661.53
6311,201,3,258.09,774.27
6311,270,3,132.23,396.68999999999994
6312,31,2,384.06,768.12
6313,167,3,14.91,44.730000000000004
6313,290,3,334.81,1004.4300000000001
6314,326,1,337.22,337.22
6314,417,2,202.32,404.64
6314,201,3,258.09,774.27
6314,242,1,233.81,233.81
6314,478,2,356.16,712.32
6315,52,2,207.19,414.38
6315,106,1,422.11,422.11
6315,465,2,484.34,968.68
6316,341,1,469.56,469.56
6316,306,1,12.42,12.42
6316,19,1,343.63,343.63
6317,190,3,387.18,1161.54
6317,209,1,195.24,195.24
6317,197,2,66.56,133.12
6317,414,3,457.0,1371.0
6318,371,1,319.89,319.89
6318,427,3,323.5,970.5
6319,8,2,236.88,473.76
6319,310,3,78.93,236.79000000000002
6319,262,1,356.94,356.94
6319,110,2,124.44,248.88
6319,165,2,170.69,341.38
6320,403,1,44.77,44.77
6320,372,1,224.89,224.89
6320,383,1,114.97,114.97
6320,281,2,173.96,347.92
6321,61,3,118.22,354.65999999999997
6322,456,1,242.56,242.56
6323,211,1,470.02,470.02
6323,301,2,287.0,574.0
6324,304,1,282.76,282.76
6324,57,2,281.31,562.62
6325,222,3,310.77,932.31
6325,251,1,208.81,208.81
6325,218,1,213.29,213.29
6325,98,1,375.73,375.73
6326,118,3,355.19,1065.57
6326,96,1,95.56,95.56
6326,146,3,299.06,897.1800000000001
6326,283,2,391.26,782.52
6326,291,1,336.86,336.86
6327,156,3,404.58,1213.74
6327,200,1,134.77,134.77
6328,68,3,5.86,17.580000000000002
6328,421,1,450.64,450.64
6329,457,3,196.35,589.05
6330,377,2,139.69,279.38
6330,390,2,49.86,99.72
6330,256,1,344.07,344.07
6331,172,3,171.63,514.89
6332,173,2,364.45,728.9
6333,341,1,469.56,469.56
6333,121,2,143.28,286.56
6333,224,2,133.14,266.28
6333,250,1,179.65,179.65
6334,306,1,12.42,12.42
6335,395,3,254.9,764.7
6335,217,2,80.51,161.02
6336,53,2,440.06,880.12
6336,307,3,75.2,225.60000000000002
6336,389,1,497.51,497.51
6336,249,3,143.22,429.65999999999997
6337,401,1,99.91,99.91
6337,187,2,315.62,631.24
6337,338,3,287.2,861.5999999999999
6337,297,3,225.21,675.63
6338,335,1,255.49,255.49
6338,429,3,257.85,773.5500000000001
6339,466,1,465.33,465.33
6339,91,3,440.33,1320.99
6340,435,3,219.72,659.16
6340,334,3,281.98,845.94
6340,223,3,80.53,241.59
6341,367,3,403.14,1209.42
6341,16,2,191.38,382.76
6341,375,1,259.59,259.59
6341,434,3,379.85,1139.5500000000002
6342,403,2,44.77,89.54
6342,462,3,153.15,459.45000000000005
6343,188,2,331.07,662.14
6343,490,3,487.09,1461.27
6344,66,3,113.14,339.42
6345,310,2,78.93,157.86
6345,180,1,348.73,348.73
6345,468,3,24.15,72.44999999999999
6346,24,3,497.43,1492.29
6347,112,3,17.77,53.31
6348,360,3,396.94,1190.82
6348,167,3,14.91,44.730000000000004
6349,375,1,259.59,259.59
6350,258,2,440.33,880.66
6350,275,1,404.88,404.88
6350,70,2,420.8,841.6
6351,152,1,436.45,436.45
6351,420,2,410.03,820.06
6351,341,1,469.56,469.56
6351,414,2,457.0,914.0
6352,259,1,200.38,200.38
6352,222,3,310.77,932.31
6352,469,1,351.84,351.84
6352,483,3,70.53,211.59
6353,282,1,463.34,463.34
6354,291,2,336.86,673.72
6355,139,2,349.74,699.48
6355,8,3,236.88,710.64
6355,220,1,58.27,58.27
6355,179,2,422.57,845.14
6355,198,1,209.69,209.69
6356,37,3,183.06,549.1800000000001
6356,436,2,41.76,83.52
6357,194,3,22.63,67.89
6357,241,2,463.38,926.76
6357,3,3,458.68,1376.04
6357,12,2,291.6,583.2
6357,454,3,122.06,366.18
6358,152,1,436.45,436.45
6358,213,1,343.62,343.62
6358,115,1,200.47,200.47
6358,190,2,387.18,774.36
6359,399,1,62.97,62.97
6359,164,3,158.01,474.03
6360,64,2,330.1,660.2
6361,255,2,170.99,341.98
6361,63,2,270.0,540.0
6361,430,1,379.23,379.23
6361,195,2,280.71,561.42
6361,311,3,432.8,1298.4
6362,228,3,469.49,1408.47
6362,355,1,344.54,344.54
6363,382,3,65.87,197.61
6363,128,1,19.74,19.74
6364,248,1,255.64,255.64
6364,450,1,245.71,245.71
6364,430,2,379.23,758.46
6365,74,2,83.84,167.68
6365,3,1,458.68,458.68
6365,437,1,150.85,150.85
6365,205,1,59.11,59.11
6366,181,3,369.11,1107.33
6366,406,1,7.55,7.55
6367,441,1,314.36,314.36
6367,363,1,479.64,479.64
6368,143,1,248.2,248.2
6368,113,3,180.72,542.16
6368,305,1,80.66,80.66
6368,334,2,281.98,563.96
6368,14,2,127.52,255.04
6369,345,2,179.94,359.88
6370,113,2,180.72,361.44
6370,151,1,369.64,369.64
6370,144,2,149.85,299.7
6370,464,2,296.32,592.64
6370,497,2,343.43,686.86
6371,136,2,277.36,554.72
6371,36,2,325.79,651.58
6371,393,2,129.5,259.0
6372,416,1,163.35,163.35
6372,422,3,275.45,826.3499999999999
6373,233,1,76.89,76.89
6373,484,3,304.06,912.1800000000001
6373,409,1,98.63,98.63
6374,262,3,356.94,1070.82
6374,314,3,78.8,236.39999999999998
6375,255,1,170.99,170.99
6375,19,2,343.63,687.26
6375,52,1,207.19,207.19
6376,76,3,476.31,1428.93
6376,341,1,469.56,469.56
6376,375,3,259.59,778.77
6376,38,3,437.95,1313.85
6376,493,1,435.98,435.98
6377,37,1,183.06,183.06
6377,322,3,325.9,977.6999999999999
6378,18,1,395.52,395.52
6379,301,1,287.0,287.0
6379,462,2,153.15,306.3
6379,252,2,333.44,666.88
6380,272,1,182.96,182.96
6380,210,1,366.8,366.8
6380,129,3,293.08,879.24
6380,255,1,170.99,170.99
6381,282,1,463.34,463.34
6381,326,1,337.22,337.22
6381,298,3,310.25,930.75
6381,169,2,466.19,932.38
6381,34,1,150.14,150.14
6382,4,3,15.4,46.2
6382,10,2,421.91,843.82
6382,211,1,470.02,470.02
6382,303,3,384.8,1154.4
6383,200,3,134.77,404.31000000000006
6383,465,1,484.34,484.34
6383,34,3,150.14,450.41999999999996
6383,73,3,279.0,837.0
6383,160,1,386.52,386.52
6384,20,1,446.93,446.93
6384,46,2,51.28,102.56
6385,200,3,134.77,404.31000000000006
6385,199,1,355.65,355.65
6385,500,2,236.72,473.44
6386,335,2,255.49,510.98
6387,440,1,362.37,362.37
6387,146,1,299.06,299.06
6388,449,2,209.61,419.22
6389,416,2,163.35,326.7
6389,443,1,365.07,365.07
6389,193,1,271.29,271.29
6389,496,1,341.88,341.88
6389,24,3,497.43,1492.29
6390,117,1,16.06,16.06
6390,482,1,479.46,479.46
6391,18,2,395.52,791.04
6391,1,2,107.54,215.08
6392,318,2,219.59,439.18
6392,162,2,153.38,306.76
6393,107,3,262.2,786.5999999999999
6394,126,2,320.91,641.82
6394,116,1,490.7,490.7
6394,187,3,315.62,946.86
6394,410,3,227.81,683.4300000000001
6394,374,3,415.45,1246.35
6395,142,3,176.49,529.47
6395,462,3,153.15,459.45000000000005
6395,98,1,375.73,375.73
6396,267,2,347.18,694.36
6396,433,2,457.16,914.32
6396,257,1,287.88,287.88
6396,178,2,449.89,899.78
6396,121,3,143.28,429.84000000000003
6397,122,1,65.23,65.23
6397,115,3,200.47,601.41
6397,352,1,23.31,23.31
6397,384,3,9.03,27.089999999999996
6398,259,3,200.38,601.14
6398,200,1,134.77,134.77
6398,61,1,118.22,118.22
6398,450,2,245.71,491.42
6399,114,2,108.7,217.4
6400,283,3,391.26,1173.78
6400,112,3,17.77,53.31
6401,490,2,487.09,974.18
6401,328,2,251.99,503.98
6401,363,1,479.64,479.64
6402,313,1,181.23,181.23
6402,248,1,255.64,255.64
6402,312,2,176.2,352.4
6402,245,1,426.38,426.38
6403,194,1,22.63,22.63
6403,231,1,376.58,376.58
6404,74,1,83.84,83.84
6404,337,3,226.35,679.05
6405,153,3,435.4,1306.1999999999998
6405,180,1,348.73,348.73
6405,363,3,479.64,1438.92
6405,261,2,235.72,471.44
6406,53,1,440.06,440.06
6407,270,1,132.23,132.23
6408,395,3,254.9,764.7
6408,165,3,170.69,512.0699999999999
6408,436,2,41.76,83.52
6409,126,3,320.91,962.73
6409,128,1,19.74,19.74
6409,137,1,124.07,124.07
6410,417,2,202.32,404.64
6410,154,3,371.7,1115.1
6410,351,2,385.67,771.34
6411,35,2,14.23,28.46
6412,135,1,451.07,451.07
6413,495,3,239.08,717.24
6413,303,3,384.8,1154.4
6413,374,2,415.45,830.9
6413,24,3,497.43,1492.29
6413,168,2,396.27,792.54
6414,425,2,211.7,423.4
6414,363,2,479.64,959.28
6415,147,3,404.23,1212.69
6415,133,3,195.06,585.1800000000001
6415,170,2,432.62,865.24
6416,372,2,224.89,449.78
6416,23,2,124.25,248.5
6416,455,1,105.02,105.02
6417,493,3,435.98,1307.94
6417,426,1,438.33,438.33
6418,301,3,287.0,861.0
6418,57,1,281.31,281.31
6419,67,3,439.97,1319.91
6419,359,2,353.69,707.38
6420,1,1,107.54,107.54
6420,190,1,387.18,387.18
6420,39,3,105.83,317.49
6420,279,1,273.72,273.72
6420,136,2,277.36,554.72
6421,200,3,134.77,404.31000000000006
6421,349,2,54.63,109.26
6421,124,3,130.44,391.32
6422,9,3,331.01,993.03
6422,95,1,452.34,452.34
6422,296,1,348.54,348.54
6422,200,2,134.77,269.54
6422,377,3,139.69,419.07
6423,370,1,49.7,49.7
6423,287,3,477.19,1431.57
6423,491,3,130.58,391.74
6424,81,3,112.52,337.56
6424,473,1,20.11,20.11
6424,103,3,363.27,1089.81
6424,364,2,469.93,939.86
6425,468,3,24.15,72.44999999999999
6425,100,2,175.13,350.26
6425,243,3,358.15,1074.4499999999998
6425,301,3,287.0,861.0
6425,324,3,311.54,934.6200000000001
6426,8,1,236.88,236.88
6427,326,3,337.22,1011.6600000000001
6427,288,3,174.29,522.87
6427,111,1,283.29,283.29
6428,105,1,414.79,414.79
6428,156,2,404.58,809.16
6428,410,1,227.81,227.81
6428,373,3,259.22,777.6600000000001
6428,397,1,154.37,154.37
6429,338,3,287.2,861.5999999999999
6429,415,3,454.18,1362.54
6430,308,2,477.22,954.44
6430,245,3,426.38,1279.1399999999999
6430,5,1,132.04,132.04
6431,87,1,367.59,367.59
6431,154,2,371.7,743.4
6432,458,2,290.04,580.08
6432,342,1,19.87,19.87
6433,205,1,59.11,59.11
6433,66,2,113.14,226.28
6434,429,2,257.85,515.7
6434,497,2,343.43,686.86
6435,276,1,254.66,254.66
6436,294,2,159.06,318.12
6436,31,3,384.06,1152.18
6437,395,2,254.9,509.8
6438,413,2,64.03,128.06
6438,284,2,322.24,644.48
6438,295,2,366.04,732.08
6438,330,3,434.93,1304.79
6438,428,2,48.76,97.52
6439,80,2,296.1,592.2
6440,80,2,296.1,592.2
6440,162,1,153.38,153.38
6440,46,3,51.28,153.84
6441,261,2,235.72,471.44
6441,490,3,487.09,1461.27
6442,259,2,200.38,400.76
6442,377,2,139.69,279.38
6442,292,3,335.18,1005.54
6443,304,3,282.76,848.28
6443,110,2,124.44,248.88
6443,486,1,45.81,45.81
6443,94,2,186.09,372.18
6443,437,2,150.85,301.7
